InternalID,StudentID,FirstName,LastName,CourseID,Year,Gender
2310,2024-2310,P,V,2,2,O
2311,2024-2311,S,H,4,2,F
2312,2024-2312,Q,T,4,4,F
2313,2024-2313,X,R,3,5,F
2314,2024-2314,Q,Q,2,1,O
2315,2024-2315,N,N,2,1,M
2316,2024-2316,Z,Y,2,3,F
2317,2024-2317,Z,V,1,3,M
2318,2024-2318,D,K,1,4,F
2319,2024-2319,G,Z,3,1,M
2320,2024-2320,N,K,3,3,O
2321,2024-2321,J,O,4,5,M
2322,2024-2322,Z,E,3,1,O
2323,2024-2323,J,V,1,2,M
2324,2024-2324,Y,G,2,5,F
2325,2024-2325,X,G,1,5,M
2326,2024-2326,V,H,4,2,O
2327,2024-2327,T,C,3,2,F
2328,2024-2328,F,N,2,4,F
2329,2024-2329,O,U,1,2,F
2330,2024-2330,T,V,2,3,F
2331,2024-2331,I,X,4,3,M
2332,2024-2332,Q,Q,1,1,M
2333,2024-2333,E,C,1,3,F
2334,2024-2334,X,M,3,1,O
2335,2024-2335,G,P,1,3,M
2336,2024-2336,M,P,2,5,M
2337,2024-2337,H,D,4,3,O
2338,2024-2338,T,M,4,5,O
2339,2024-2339,L,R,4,1,O
2340,2024-2340,B,H,1,3,F
2341,2024-2341,E,W,1,1,M
2342,2024-2342,P,J,2,4,F
2343,2024-2343,L,P,4,3,F
2344,2024-2344,D,L,2,5,M
2345,2024-2345,D,Y,2,1,F
2346,2024-2346,D,L,1,5,M
2347,2024-2347,Q,U,1,1,O
2348,2024-2348,I,O,3,4,M
2349,2024-2349,Z,J,4,2,F
2350,2024-2350,E,R,2,2,F
2351,2024-2351,I,I,4,2,O
2352,2024-2352,R,K,4,1,O
2353,2024-2353,C,I,3,2,O
2354,2024-2354,H,I,4,2,F
2355,2024-2355,Y,A,3,3,O
2356,2024-2356,Y,Q,4,1,O
2357,2024-2357,L,L,3,3,F
